sample_id,species,region,location,spawn,year,x,y,study,wg.depth,new.id,time,included,period,source
201450544,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2014,-7.03463,61.88078,Kongsstovu_2022,2.675704,faroe_1,modern,yes,mh,Kongsstovu_2022
201450545,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2014,-7.03463,61.88078,Kongsstovu_2022,1.225597,faroe_2,modern,yes,mh,Kongsstovu_2022
201550141,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2015,-7.03463,61.88078,Kongsstovu_2022,5.347861,faroe_3,modern,yes,mh,Kongsstovu_2022
201550142,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2015,-7.03463,61.88078,Kongsstovu_2022,3.000768,faroe_4,modern,yes,mh,Kongsstovu_2022
201550143,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2015,-7.03463,61.88078,Kongsstovu_2022,2.347772,faroe_5,modern,yes,mh,Kongsstovu_2022
201550145,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2015,-7.03463,61.88078,Kongsstovu_2022,3.386134,faroe_6,modern,yes,mh,Kongsstovu_2022
201550147,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2015,-7.03463,61.88078,Kongsstovu_2022,1.352436,faroe_7,modern,yes,mh,Kongsstovu_2022
201550149,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2015,-7.03463,61.88078,Kongsstovu_2022,3.084411,faroe_8,modern,yes,mh,Kongsstovu_2022
201550562,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.201382,norwegian_1,modern,yes,mh,Kongsstovu_2022
201550563,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,3.026903,norwegian_2,modern,yes,mh,Kongsstovu_2022
201550564,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,1.835695,norwegian_3,modern,yes,mh,Kongsstovu_2022
201550565,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.193944,norwegian_4,modern,yes,mh,Kongsstovu_2022
201550566,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,1.642967,norwegian_5,modern,yes,mh,Kongsstovu_2022
201550567,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,1.807172,norwegian_6,modern,yes,mh,Kongsstovu_2022
201550568,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,1.874624,norwegian_7,modern,yes,mh,Kongsstovu_2022
201550569,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.060728,norwegian_8,modern,yes,mh,Kongsstovu_2022
201604591,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2016,-7.03463,61.88078,Kongsstovu_2022,3.388008,faroe_9,modern,yes,mh,Kongsstovu_2022
201650792,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,3.500345,northsea_1,modern,yes,mh,Kongsstovu_2022
201650793,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,2.673982,northsea_2,modern,yes,mh,Kongsstovu_2022
201650794,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,4.552802,northsea_3,modern,yes,mh,Kongsstovu_2022
201650795,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,4.347804,northsea_4,modern,yes,mh,Kongsstovu_2022
201650796,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,2.931466,northsea_5,modern,yes,mh,Kongsstovu_2022
201650797,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,3.356827,northsea_6,modern,yes,mh,Kongsstovu_2022
201650798,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,4.306733,northsea_7,modern,yes,mh,Kongsstovu_2022
201650799,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,5.158727,northsea_8,modern,yes,mh,Kongsstovu_2022
201750143,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,2.528463,faroe_10,modern,yes,mh,Kongsstovu_2022
201750144,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,1.818575,faroe_11,modern,yes,mh,Kongsstovu_2022
201750145,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,1.634615,faroe_12,modern,yes,mh,Kongsstovu_2022
201750146,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,3.157729,faroe_13,modern,yes,mh,Kongsstovu_2022
201750147,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,1.565254,faroe_14,modern,yes,mh,Kongsstovu_2022
201750149,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,1.619030,faroe_15,modern,yes,mh,Kongsstovu_2022
201750153,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,2.261519,faroe_16,modern,yes,mh,Kongsstovu_2022
201750154,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,2.083857,faroe_17,modern,yes,mh,Kongsstovu_2022
201750155,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,2.030984,faroe_18,modern,yes,mh,Kongsstovu_2022
201750157,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,2.310244,faroe_19,modern,yes,mh,Kongsstovu_2022
201750158,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,1.893150,faroe_20,modern,yes,mh,Kongsstovu_2022
201750159,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,1.716020,faroe_21,modern,yes,mh,Kongsstovu_2022
201750201,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,2.557799,iceland_1,modern,yes,mh,Kongsstovu_2022
201750202,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.479183,iceland_2,modern,yes,mh,Kongsstovu_2022
201750203,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,0.843634,iceland_3,modern,yes,mh,Kongsstovu_2022
201750204,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.042765,iceland_4,modern,yes,mh,Kongsstovu_2022
201750205,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.087351,iceland_5,modern,yes,mh,Kongsstovu_2022
201750206,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,0.640084,iceland_6,modern,yes,mh,Kongsstovu_2022
201750207,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.099165,iceland_7,modern,yes,mh,Kongsstovu_2022
201750212,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.387487,iceland_8,modern,yes,mh,Kongsstovu_2022
201750214,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.579838,iceland_9,modern,yes,mh,Kongsstovu_2022
201750215,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.159471,iceland_10,modern,yes,mh,Kongsstovu_2022
201750216,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.738990,iceland_11,modern,yes,mh,Kongsstovu_2022
201750217,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.625990,iceland_12,modern,yes,mh,Kongsstovu_2022
201750218,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.811082,iceland_13,modern,yes,mh,Kongsstovu_2022
201750219,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.127468,iceland_14,modern,yes,mh,Kongsstovu_2022
201750221,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.219315,iceland_15,modern,yes,mh,Kongsstovu_2022
201750222,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.181440,iceland_16,modern,yes,mh,Kongsstovu_2022
201750223,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,2.755304,iceland_17,modern,yes,mh,Kongsstovu_2022
201750224,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.684957,iceland_18,modern,yes,mh,Kongsstovu_2022
201750225,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.291477,iceland_19,modern,yes,mh,Kongsstovu_2022
201750226,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.500305,iceland_20,modern,yes,mh,Kongsstovu_2022
201750227,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.557081,iceland_21,modern,yes,mh,Kongsstovu_2022
201750228,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.108278,iceland_22,modern,yes,mh,Kongsstovu_2022
201750231,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.059408,iceland_23,modern,yes,mh,Kongsstovu_2022
201750232,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.956372,iceland_24,modern,yes,mh,Kongsstovu_2022
201750233,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.731239,iceland_25,modern,yes,mh,Kongsstovu_2022
201750234,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,2.864934,iceland_26,modern,yes,mh,Kongsstovu_2022
201750235,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,0.828609,iceland_27,modern,yes,mh,Kongsstovu_2022
201750236,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.722270,iceland_28,modern,yes,mh,Kongsstovu_2022
201750237,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.562869,iceland_29,modern,yes,mh,Kongsstovu_2022
201750238,clupea_harengus,Iceland,Iceland,summer,2017,-19.09193,63.06307,Kongsstovu_2022,1.604630,iceland_30,modern,yes,mh,Kongsstovu_2022
1552004523,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.275458,norwegian_9,modern,yes,mh,Kongsstovu_2022
1552004524,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.368995,norwegian_10,modern,yes,mh,Kongsstovu_2022
1552004526,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.552523,norwegian_11,modern,yes,mh,Kongsstovu_2022
1552004722,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.475247,norwegian_12,modern,yes,mh,Kongsstovu_2022
1552004723,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,3.380848,norwegian_13,modern,yes,mh,Kongsstovu_2022
1552004724,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,1.953641,norwegian_14,modern,yes,mh,Kongsstovu_2022
1552005123,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.607269,norwegian_15,modern,yes,mh,Kongsstovu_2022
1552005124,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.543633,norwegian_16,modern,yes,mh,Kongsstovu_2022
1552005125,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,1.827254,norwegian_17,modern,yes,mh,Kongsstovu_2022
1552005524,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.722821,norwegian_18,modern,yes,mh,Kongsstovu_2022
1552005525,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.301766,norwegian_19,modern,yes,mh,Kongsstovu_2022
1552005923,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.003295,norwegian_20,modern,yes,mh,Kongsstovu_2022
1552005924,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.399880,norwegian_21,modern,yes,mh,Kongsstovu_2022
1552006326,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.352953,norwegian_22,modern,yes,mh,Kongsstovu_2022
1552006327,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.405929,norwegian_23,modern,yes,mh,Kongsstovu_2022
2015501410,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2015,-7.03463,61.88078,Kongsstovu_2022,2.489804,faroe_22,modern,yes,mh,Kongsstovu_2022
2015501411,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2015,-7.03463,61.88078,Kongsstovu_2022,2.926434,faroe_23,modern,yes,mh,Kongsstovu_2022
2015505610,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.661083,norwegian_24,modern,yes,mh,Kongsstovu_2022
2015505612,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.565773,norwegian_25,modern,yes,mh,Kongsstovu_2022
2015505613,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.022994,norwegian_26,modern,yes,mh,Kongsstovu_2022
2015505622,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,3.033225,norwegian_27,modern,yes,mh,Kongsstovu_2022
2015505623,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.728977,norwegian_28,modern,yes,mh,Kongsstovu_2022
2015505624,clupea_harengus,Norway,Norwegian Sea,spring,2015,-1.84517,64.51262,Kongsstovu_2022,2.119377,norwegian_29,modern,yes,mh,Kongsstovu_2022
2016507910,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,4.342309,northsea_9,modern,yes,mh,Kongsstovu_2022
2016507911,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,3.738366,northsea_10,modern,yes,mh,Kongsstovu_2022
2016507912,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,4.309219,northsea_11,modern,yes,mh,Kongsstovu_2022
2016507913,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,4.213455,northsea_12,modern,yes,mh,Kongsstovu_2022
2016507915,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,3.790715,northsea_13,modern,yes,mh,Kongsstovu_2022
2016507916,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,3.592780,northsea_14,modern,yes,mh,Kongsstovu_2022
2016507918,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,4.782432,northsea_15,modern,yes,mh,Kongsstovu_2022
2016507919,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,4.684800,northsea_16,modern,yes,mh,Kongsstovu_2022
2016507920,clupea_harengus,North_Sea,North Sea,autumn,2016,1.64507,59.81814,Kongsstovu_2022,3.975175,northsea_17,modern,yes,mh,Kongsstovu_2022
2017501410,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,1.669870,faroe_24,modern,yes,mh,Kongsstovu_2022
2017501411,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,2.352041,faroe_25,modern,yes,mh,Kongsstovu_2022
2017501414,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,3.032084,faroe_26,modern,yes,mh,Kongsstovu_2022
2017501510,clupea_harengus,Faroe_Islands,Faroe Islands,autumn,2017,-7.03463,61.88078,Kongsstovu_2022,1.085977,faroe_27,modern,yes,mh,Kongsstovu_2022
12S4Rsv38,clupea_harengus,NW-ATL,Stephenville,spring,2012,-57.94,49.73,FuentesPardo_2024,34.881272,stephenville_1,modern,no,,FuentesPardo_2024
12S4Rsv41,clupea_harengus,NW-ATL,Stephenville,spring,2012,-57.94,49.73,FuentesPardo_2024,35.730245,stephenville_2,modern,no,,FuentesPardo_2024
12S4S7i22,clupea_harengus,NW-ATL,Seven Islands,summer,2012,-66.33,50.09,FuentesPardo_2024,32.744219,sevenislands_1,modern,no,,FuentesPardo_2024
12S4S7i28,clupea_harengus,NW-ATL,Seven Islands,summer,2012,-66.33,50.09,FuentesPardo_2024,34.624010,sevenislands_2,modern,no,,FuentesPardo_2024
14F4Sbs344,clupea_harengus,NW-ATL,Blanc Sablon,autumn,2014,-57.31,51.38,FuentesPardo_2024,33.168641,blancsablon_1,modern,no,,FuentesPardo_2024
14F4Sbs349,clupea_harengus,NW-ATL,Blanc Sablon,autumn,2014,-57.31,51.38,FuentesPardo_2024,31.076110,blancsablon_2,modern,no,,FuentesPardo_2024
14F4TL404,clupea_harengus,NW-ATL,Prince Edward Island,autumn,2014,-63.96,47.04,FuentesPardo_2024,36.076157,princeedward_1,modern,no,,FuentesPardo_2024
14F4TL415,clupea_harengus,NW-ATL,Prince Edward Island,autumn,2014,-63.96,47.04,FuentesPardo_2024,27.492737,princeedward_2,modern,no,,FuentesPardo_2024
14F4WK306,clupea_harengus,NW-ATL,Musquodoboit,autumn,2014,-63.1,44.63,FuentesPardo_2024,30.003548,musquodoboit_1,modern,no,,FuentesPardo_2024
14F4WK316,clupea_harengus,NW-ATL,Musquodoboit,autumn,2014,-63.1,44.63,FuentesPardo_2024,31.262226,musquodoboit_2,modern,no,,FuentesPardo_2024
14S3Ps233,clupea_harengus,NW-ATL,Fortune Bay,spring,2014,-55.4,47.52,FuentesPardo_2024,33.990550,fortunebay_1,modern,no,,FuentesPardo_2024
14S3Ps265,clupea_harengus,NW-ATL,Fortune Bay,spring,2014,-55.4,47.52,FuentesPardo_2024,32.942332,fortunebay_2,modern,no,,FuentesPardo_2024
15F2J602,clupea_harengus,NW-ATL,Labrador,autumn,2015,-55.5,52.25,FuentesPardo_2024,32.937088,labrador_1,modern,no,,FuentesPardo_2024
15F2J603,clupea_harengus,NW-ATL,Labrador,autumn,2015,-55.5,52.25,FuentesPardo_2024,33.680873,labrador_2,modern,no,,FuentesPardo_2024
15F2J606,clupea_harengus,NW-ATL,Labrador,autumn,2015,-55.5,52.25,FuentesPardo_2024,37.637276,labrador_3,modern,no,,FuentesPardo_2024
15F2J616,clupea_harengus,NW-ATL,Labrador,autumn,2015,-55.5,52.25,FuentesPardo_2024,33.397579,labrador_4,modern,no,,FuentesPardo_2024
15F3K601,clupea_harengus,NW-ATL,Notre Dame Bay,autumn,2015,-55.47,49.55,FuentesPardo_2024,28.579962,notredamebay_1,modern,no,,FuentesPardo_2024
15F3K602,clupea_harengus,NW-ATL,Notre Dame Bay,autumn,2015,-55.47,49.55,FuentesPardo_2024,38.359899,notredamebay_2,modern,no,,FuentesPardo_2024
15F3K609,clupea_harengus,NW-ATL,Notre Dame Bay,autumn,2015,-55.47,49.55,FuentesPardo_2024,38.011634,notredamebay_3,modern,no,,FuentesPardo_2024
15F3K621,clupea_harengus,NW-ATL,Notre Dame Bay,autumn,2015,-55.47,49.55,FuentesPardo_2024,27.253897,notredamebay_4,modern,no,,FuentesPardo_2024
15F4XRsb625,clupea_harengus,NW-ATL,Scots Bay,autumn,2015,-64.92,45.17,FuentesPardo_2024,32.570429,scotsbay_1,modern,no,,FuentesPardo_2024
15F4XRsb626,clupea_harengus,NW-ATL,Scots Bay,autumn,2015,-64.92,45.17,FuentesPardo_2024,38.682606,scotsbay_2,modern,no,,FuentesPardo_2024
15F5Y514617,clupea_harengus,NW-ATL,Gulf of Maine,autumn,2015,-70.41,42.09,FuentesPardo_2024,34.448717,gulfofmaine_1,modern,no,,FuentesPardo_2024
15F5Y514620,clupea_harengus,NW-ATL,Gulf of Maine,autumn,2015,-70.41,42.09,FuentesPardo_2024,30.465988,gulfofmaine_2,modern,no,,FuentesPardo_2024
15S3K404,clupea_harengus,NW-ATL,Notre Dame Bay,spring,2015,-55.44,49.55,FuentesPardo_2024,35.375255,notredamebay_5,modern,no,,FuentesPardo_2024
15S3K410,clupea_harengus,NW-ATL,Notre Dame Bay,spring,2015,-55.44,49.55,FuentesPardo_2024,33.875719,notredamebay_6,modern,no,,FuentesPardo_2024
15S3K430,clupea_harengus,NW-ATL,Notre Dame Bay,spring,2015,-55.44,49.55,FuentesPardo_2024,32.657897,notredamebay_7,modern,no,,FuentesPardo_2024
15S3K449,clupea_harengus,NW-ATL,Notre Dame Bay,spring,2015,-55.44,49.55,FuentesPardo_2024,30.656872,notredamebay_8,modern,no,,FuentesPardo_2024
16S4Pla78,clupea_harengus,NW-ATL,Placentia Bay,spring,2016,-53.94,47.31,FuentesPardo_2024,34.632520,placentiabay_1,modern,no,,FuentesPardo_2024
16S4Pla79,clupea_harengus,NW-ATL,Placentia Bay,spring,2016,-53.94,47.31,FuentesPardo_2024,31.078417,placentiabay_2,modern,no,,FuentesPardo_2024
16S6Pla71,clupea_harengus,NW-ATL,Placentia Bay,spring,2016,-53.94,47.31,FuentesPardo_2024,33.060691,placentiabay_3,modern,no,,FuentesPardo_2024
